DPTR_TM1,DPTR_TM2,DPTR_TM3,DPTR_TM4,DPTR_TM5,DPTR_TM6,DPTR_TM7,DPTR_TM8,ARRV_TM1,ARRV_TM2,ARRV_TM3,ARRV_TM4,ARRV_TM5,ARRV_TM6,ARRV_TM7,ARRV_TM8,FLT_DATE1,FLT_DATE2,FLT_DATE3,FLT_DATE4,FLT_DATE5,FLT_DATE6,FLT_DATE7,FLT_DATE8,ORAC1,ORAC2,ORAC3,ORAC4,ORAC5,ORAC6,ORAC7,ORAC8,DSTC1,DSTC2,DSTC3,DSTC4,DSTC5,DSTC6,DSTC7,DSTC8,NUM_CONNECTIONS,LAST_ARRIVAL,TOTAL_DUR_MIN,TOTAL_CONNECTION_TIME_MIN,MAX_CONNECTION_TIME_MINUTES,DEPARTURE_DOW,ARRIVAL_DOW,INCLUDE
640,1170,745,,,,,,490,1400,855,,,,,,11/4/2018,10/28/2018,10/28/2018,,,,,,JFK,DXB,PRG,,,,,,DXB,PRG,CDG,,,,,,2,855,3095,1465,785,5,7,FALSE
1380,930,1055,,,,,,1225,1155,1165,,,,,,11/4/2018,10/28/2018,10/28/2018,,,,,,JFK,DXB,PRG,,,,,,DXB,PRG,CDG,,,,,,2,1165,4105,2485,1340,5,1,FALSE
1380,930,1055,,,,,,1225,1155,1165,,,,,,11/4/2018,10/28/2018,10/28/2018,,,,,,JFK,DXB,PRG,,,,,,DXB,PRG,CDG,,,,,,2,1165,4105,2485,1340,5,1,FALSE
640,930,1055,,,,,,490,1155,1165,,,,,,11/4/2018,10/28/2018,10/28/2018,,,,,,JFK,DXB,PRG,,,,,,DXB,PRG,CDG,,,,,,2,1165,3405,1780,1340,5,7,FALSE
640,930,1055,,,,,,490,1155,1165,,,,,,11/4/2018,10/28/2018,10/28/2018,,,,,,JFK,DXB,PRG,,,,,,DXB,PRG,CDG,,,,,,2,1165,3405,1780,1340,5,7,FALSE
1380,535,1055,,,,,,1225,760,1165,,,,,,11/4/2018,10/28/2018,10/28/2018,,,,,,JFK,DXB,PRG,,,,,,DXB,PRG,CDG,,,,,,2,1165,2665,1045,750,5,7,FALSE
1380,535,1055,,,,,,1225,760,1165,,,,,,11/4/2018,10/28/2018,10/28/2018,,,,,,JFK,DXB,PRG,,,,,,DXB,PRG,CDG,,,,,,2,1165,2665,1045,750,5,7,FALSE
1380,190,1055,,,,,,1225,420,1165,,,,,,11/4/2018,12/2/2018,10/28/2018,,,,,,JFK,DXB,PRG,,,,,,DXB,PRG,CDG,,,,,,2,1165,2665,1040,635,5,7,FALSE
1380,190,1055,,,,,,1225,420,1165,,,,,,11/4/2018,12/2/2018,10/28/2018,,,,,,JFK,DXB,PRG,,,,,,DXB,PRG,CDG,,,,,,2,1165,2665,1040,635,5,7,FALSE
640,190,1055,,,,,,490,420,1165,,,,,,11/4/2018,12/2/2018,10/28/2018,,,,,,JFK,DXB,PRG,,,,,,DXB,PRG,CDG,,,,,,2,1165,3405,1775,1140,5,7,FALSE
640,190,1055,,,,,,490,420,1165,,,,,,11/4/2018,12/2/2018,10/28/2018,,,,,,JFK,DXB,PRG,,,,,,DXB,PRG,CDG,,,,,,2,1165,3405,1775,1140,5,7,FALSE
1380,1170,1055,,,,,,1225,1400,1165,,,,,,11/4/2018,10/28/2018,10/28/2018,,,,,,JFK,DXB,PRG,,,,,,DXB,PRG,CDG,,,,,,2,1165,4105,2480,1385,5,1,FALSE
1380,1170,1055,,,,,,1225,1400,1165,,,,,,11/4/2018,10/28/2018,10/28/2018,,,,,,JFK,DXB,PRG,,,,,,DXB,PRG,CDG,,,,,,2,1165,4105,2480,1385,5,1,FALSE
640,1170,1055,,,,,,490,1400,1165,,,,,,11/4/2018,10/28/2018,10/28/2018,,,,,,JFK,DXB,PRG,,,,,,DXB,PRG,CDG,,,,,,2,1165,3405,1775,1095,5,7,FALSE
640,1170,1055,,,,,,490,1400,1165,,,,,,11/4/2018,10/28/2018,10/28/2018,,,,,,JFK,DXB,PRG,,,,,,DXB,PRG,CDG,,,,,,2,1165,3405,1775,1095,5,7,FALSE
785,1115,370,,,,,,873,550,500,,,,,,12/19/2018,1/24/2019,1/2/2019,,,,,,JFK,PHL,FCO,,,,,,PHL,FCO,CDG,,,,,,2,500,2595,1502,1260,5,7,FALSE
785,1115,370,,,,,,873,550,500,,,,,,12/19/2018,1/24/2019,1/2/2019,,,,,,JFK,PHL,FCO,,,,,,PHL,FCO,CDG,,,,,,2,500,2595,1502,1260,5,7,FALSE
785,1115,370,,,,,,873,550,500,,,,,,12/19/2018,1/24/2019,1/2/2019,,,,,,JFK,PHL,FCO,,,,,,PHL,FCO,CDG,,,,,,2,500,2595,1502,1260,5,7,FALSE
785,1115,370,,,,,,873,550,500,,,,,,12/19/2018,1/24/2019,1/2/2019,,,,,,JFK,PHL,FCO,,,,,,PHL,FCO,CDG,,,,,,2,500,2595,1502,1260,5,7,FALSE
785,1115,785,,,,,,873,550,920,,,,,,12/19/2018,1/24/2019,1/18/2019,,,,,,JFK,PHL,FCO,,,,,,PHL,FCO,CDG,,,,,,2,920,1575,477,242,5,6,FALSE
785,1115,785,,,,,,873,550,920,,,,,,12/19/2018,1/24/2019,1/18/2019,,,,,,JFK,PHL,FCO,,,,,,PHL,FCO,CDG,,,,,,2,920,1575,477,242,5,6,FALSE
785,1115,785,,,,,,873,550,920,,,,,,12/19/2018,1/24/2019,1/18/2019,,,,,,JFK,PHL,FCO,,,,,,PHL,FCO,CDG,,,,,,2,920,1575,477,242,5,6,FALSE
785,1115,785,,,,,,873,550,920,,,,,,12/19/2018,1/24/2019,1/18/2019,,,,,,JFK,PHL,FCO,,,,,,PHL,FCO,CDG,,,,,,2,920,1575,477,242,5,6,FALSE
785,1115,1070,,,,,,873,550,1200,,,,,,12/19/2018,1/24/2019,12/19/2018,,,,,,JFK,PHL,FCO,,,,,,PHL,FCO,CDG,,,,,,2,1200,1855,762,520,5,6,FALSE
785,1115,1070,,,,,,873,550,1200,,,,,,12/19/2018,1/24/2019,12/19/2018,,,,,,JFK,PHL,FCO,,,,,,PHL,FCO,CDG,,,,,,2,1200,1855,762,520,5,6,FALSE
785,1115,1070,,,,,,873,550,1200,,,,,,12/19/2018,1/24/2019,12/19/2018,,,,,,JFK,PHL,FCO,,,,,,PHL,FCO,CDG,,,,,,2,1200,1855,762,520,5,6,FALSE
785,1115,1070,,,,,,873,550,1200,,,,,,12/19/2018,1/24/2019,12/19/2018,,,,,,JFK,PHL,FCO,,,,,,PHL,FCO,CDG,,,,,,2,1200,1855,762,520,5,6,FALSE
785,1115,670,,,,,,873,550,805,,,,,,12/19/2018,1/24/2019,10/28/2018,,,,,,JFK,PHL,FCO,,,,,,PHL,FCO,CDG,,,,,,2,805,1460,362,242,5,6,FALSE
785,1115,670,,,,,,873,550,805,,,,,,12/19/2018,1/24/2019,10/28/2018,,,,,,JFK,PHL,FCO,,,,,,PHL,FCO,CDG,,,,,,2,805,1460,362,242,5,6,FALSE
785,1115,670,,,,,,873,550,805,,,,,,12/19/2018,1/24/2019,10/28/2018,,,,,,JFK,PHL,FCO,,,,,,PHL,FCO,CDG,,,,,,2,805,1460,362,242,5,6,FALSE
785,1115,670,,,,,,873,550,805,,,,,,12/19/2018,1/24/2019,10/28/2018,,,,,,JFK,PHL,FCO,,,,,,PHL,FCO,CDG,,,,,,2,805,1460,362,242,5,6,FALSE
1265,530,1140,,,,,,605,695,1220,,,,,,1/22/2019,10/28/2018,1/15/2019,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,1220,2835,1810,1365,5,7,FALSE
1265,530,1140,,,,,,605,695,1220,,,,,,1/22/2019,10/28/2018,1/15/2019,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,1220,2835,1810,1365,5,7,FALSE
1265,530,1140,,,,,,605,695,1220,,,,,,1/22/2019,10/28/2018,1/15/2019,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,1220,2835,1810,1365,5,7,FALSE
1265,530,1140,,,,,,605,695,1220,,,,,,1/22/2019,10/28/2018,1/15/2019,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,1220,2835,1810,1365,5,7,FALSE
1135,1190,1140,,,,,,490,1345,1220,,,,,,1/11/2019,11/3/2018,1/15/2019,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,1220,2965,1935,1235,5,7,FALSE
1135,1190,1140,,,,,,490,1345,1220,,,,,,1/11/2019,11/3/2018,1/15/2019,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,1220,2965,1935,1235,5,7,FALSE
1135,1190,1140,,,,,,490,1345,1220,,,,,,1/11/2019,11/3/2018,1/15/2019,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,1220,2965,1935,1235,5,7,FALSE
1135,1190,1140,,,,,,490,1345,1220,,,,,,1/11/2019,11/3/2018,1/15/2019,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,1220,2965,1935,1235,5,7,FALSE
1040,1190,1140,,,,,,380,1345,1220,,,,,,11/4/2018,11/3/2018,1/15/2019,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,1220,3060,2045,1235,5,7,FALSE
1040,1190,1140,,,,,,380,1345,1220,,,,,,11/4/2018,11/3/2018,1/15/2019,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,1220,3060,2045,1235,5,7,FALSE
1040,1190,1140,,,,,,380,1345,1220,,,,,,11/4/2018,11/3/2018,1/15/2019,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,1220,3060,2045,1235,5,7,FALSE
1040,1190,1140,,,,,,380,1345,1220,,,,,,11/4/2018,11/3/2018,1/15/2019,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,1220,3060,2045,1235,5,7,FALSE
1265,1190,1140,,,,,,605,1345,1220,,,,,,1/22/2019,11/3/2018,1/15/2019,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,1220,2835,1820,1235,5,7,FALSE
1265,1190,1140,,,,,,605,1345,1220,,,,,,1/22/2019,11/3/2018,1/15/2019,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,1220,2835,1820,1235,5,7,FALSE
1265,1190,1140,,,,,,605,1345,1220,,,,,,1/22/2019,11/3/2018,1/15/2019,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,1220,2835,1820,1235,5,7,FALSE
1265,1190,1140,,,,,,605,1345,1220,,,,,,1/22/2019,11/3/2018,1/15/2019,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,1220,2835,1820,1235,5,7,FALSE
1135,360,1140,,,,,,490,525,1220,,,,,,1/11/2019,10/28/2018,1/15/2019,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,1220,2965,1925,1310,5,7,FALSE
1135,360,1140,,,,,,490,525,1220,,,,,,1/11/2019,10/28/2018,1/15/2019,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,1220,2965,1925,1310,5,7,FALSE
1135,360,1140,,,,,,490,525,1220,,,,,,1/11/2019,10/28/2018,1/15/2019,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,1220,2965,1925,1310,5,7,FALSE
1135,360,1140,,,,,,490,525,1220,,,,,,1/11/2019,10/28/2018,1/15/2019,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,1220,2965,1925,1310,5,7,FALSE
1040,360,1140,,,,,,380,525,1220,,,,,,11/4/2018,10/28/2018,1/15/2019,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,1220,3060,2035,1420,5,7,FALSE
1040,360,1140,,,,,,380,525,1220,,,,,,11/4/2018,10/28/2018,1/15/2019,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,1220,3060,2035,1420,5,7,FALSE
1040,360,1140,,,,,,380,525,1220,,,,,,11/4/2018,10/28/2018,1/15/2019,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,1220,3060,2035,1420,5,7,FALSE
1040,360,1140,,,,,,380,525,1220,,,,,,11/4/2018,10/28/2018,1/15/2019,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,1220,3060,2035,1420,5,7,FALSE
1265,360,1140,,,,,,605,525,1220,,,,,,1/22/2019,10/28/2018,1/15/2019,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,1220,2835,1810,1195,5,7,FALSE
1265,360,1140,,,,,,605,525,1220,,,,,,1/22/2019,10/28/2018,1/15/2019,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,1220,2835,1810,1195,5,7,FALSE
1265,360,1140,,,,,,605,525,1220,,,,,,1/22/2019,10/28/2018,1/15/2019,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,1220,2835,1810,1195,5,7,FALSE
1265,360,1140,,,,,,605,525,1220,,,,,,1/22/2019,10/28/2018,1/15/2019,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,1220,2835,1810,1195,5,7,FALSE
1135,425,1140,,,,,,490,585,1220,,,,,,1/11/2019,10/28/2018,1/15/2019,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,1220,2965,1930,1375,5,7,FALSE
1135,425,1140,,,,,,490,585,1220,,,,,,1/11/2019,10/28/2018,1/15/2019,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,1220,2965,1930,1375,5,7,FALSE
1265,425,1140,,,,,,605,585,1220,,,,,,1/22/2019,10/28/2018,1/15/2019,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,1220,2835,1815,1260,5,7,FALSE
1265,425,1140,,,,,,605,585,1220,,,,,,1/22/2019,10/28/2018,1/15/2019,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,1220,2835,1815,1260,5,7,FALSE
1040,530,565,,,,,,380,695,645,,,,,,11/4/2018,10/28/2018,10/28/2018,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,645,2485,1460,1310,5,7,FALSE
1040,530,565,,,,,,380,695,645,,,,,,11/4/2018,10/28/2018,10/28/2018,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,645,2485,1460,1310,5,7,FALSE
1040,530,565,,,,,,380,695,645,,,,,,11/4/2018,10/28/2018,10/28/2018,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,645,2485,1460,1310,5,7,FALSE
1040,530,565,,,,,,380,695,645,,,,,,11/4/2018,10/28/2018,10/28/2018,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,645,2485,1460,1310,5,7,FALSE
1265,530,565,,,,,,605,695,645,,,,,,1/22/2019,10/28/2018,10/28/2018,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,645,3700,2675,1365,5,1,FALSE
1265,530,565,,,,,,605,695,645,,,,,,1/22/2019,10/28/2018,10/28/2018,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,645,3700,2675,1365,5,1,FALSE
1265,530,565,,,,,,605,695,645,,,,,,1/22/2019,10/28/2018,10/28/2018,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,645,3700,2675,1365,5,1,FALSE
1265,530,565,,,,,,605,695,645,,,,,,1/22/2019,10/28/2018,10/28/2018,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,645,3700,2675,1365,5,1,FALSE
1135,1190,565,,,,,,490,1345,645,,,,,,1/11/2019,11/3/2018,10/28/2018,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,645,2390,1360,700,5,7,FALSE
1135,1190,565,,,,,,490,1345,645,,,,,,1/11/2019,11/3/2018,10/28/2018,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,645,2390,1360,700,5,7,FALSE
1135,1190,565,,,,,,490,1345,645,,,,,,1/11/2019,11/3/2018,10/28/2018,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,645,2390,1360,700,5,7,FALSE
1135,1190,565,,,,,,490,1345,645,,,,,,1/11/2019,11/3/2018,10/28/2018,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,645,2390,1360,700,5,7,FALSE
1040,1190,565,,,,,,380,1345,645,,,,,,11/4/2018,11/3/2018,10/28/2018,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,645,2485,1470,810,5,7,FALSE
1040,1190,565,,,,,,380,1345,645,,,,,,11/4/2018,11/3/2018,10/28/2018,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,645,2485,1470,810,5,7,FALSE
1040,1190,565,,,,,,380,1345,645,,,,,,11/4/2018,11/3/2018,10/28/2018,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,645,2485,1470,810,5,7,FALSE
1040,1190,565,,,,,,380,1345,645,,,,,,11/4/2018,11/3/2018,10/28/2018,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,645,2485,1470,810,5,7,FALSE
1265,1190,565,,,,,,605,1345,645,,,,,,1/22/2019,11/3/2018,10/28/2018,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,645,2260,1245,660,5,7,FALSE
1265,1190,565,,,,,,605,1345,645,,,,,,1/22/2019,11/3/2018,10/28/2018,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,645,2260,1245,660,5,7,FALSE
1265,1190,565,,,,,,605,1345,645,,,,,,1/22/2019,11/3/2018,10/28/2018,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,645,2260,1245,660,5,7,FALSE
1265,1190,565,,,,,,605,1345,645,,,,,,1/22/2019,11/3/2018,10/28/2018,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,645,2260,1245,660,5,7,FALSE
1135,360,565,,,,,,490,525,645,,,,,,1/11/2019,10/28/2018,10/28/2018,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,645,2390,1350,1310,5,7,FALSE
1135,360,565,,,,,,490,525,645,,,,,,1/11/2019,10/28/2018,10/28/2018,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,645,2390,1350,1310,5,7,FALSE
1135,360,565,,,,,,490,525,645,,,,,,1/11/2019,10/28/2018,10/28/2018,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,645,2390,1350,1310,5,7,FALSE
1135,360,565,,,,,,490,525,645,,,,,,1/11/2019,10/28/2018,10/28/2018,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,645,2390,1350,1310,5,7,FALSE
1040,360,565,,,,,,380,525,645,,,,,,11/4/2018,10/28/2018,10/28/2018,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,645,2485,1460,1420,5,7,FALSE
1040,360,565,,,,,,380,525,645,,,,,,11/4/2018,10/28/2018,10/28/2018,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,645,2485,1460,1420,5,7,FALSE
1040,360,565,,,,,,380,525,645,,,,,,11/4/2018,10/28/2018,10/28/2018,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,645,2485,1460,1420,5,7,FALSE
1040,360,565,,,,,,380,525,645,,,,,,11/4/2018,10/28/2018,10/28/2018,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,645,2485,1460,1420,5,7,FALSE
1265,360,565,,,,,,605,525,645,,,,,,1/22/2019,10/28/2018,10/28/2018,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,645,2260,1235,1195,5,7,FALSE
1265,360,565,,,,,,605,525,645,,,,,,1/22/2019,10/28/2018,10/28/2018,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,645,2260,1235,1195,5,7,FALSE
1265,360,565,,,,,,605,525,645,,,,,,1/22/2019,10/28/2018,10/28/2018,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,645,2260,1235,1195,5,7,FALSE
1265,360,565,,,,,,605,525,645,,,,,,1/22/2019,10/28/2018,10/28/2018,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,645,2260,1235,1195,5,7,FALSE
1135,660,565,,,,,,490,815,645,,,,,,1/11/2019,1/12/2019,10/28/2018,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,645,2390,1360,1190,5,7,FALSE
1135,660,565,,,,,,490,815,645,,,,,,1/11/2019,1/12/2019,10/28/2018,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,645,2390,1360,1190,5,7,FALSE
1135,660,565,,,,,,490,815,645,,,,,,1/11/2019,1/12/2019,10/28/2018,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,645,2390,1360,1190,5,7,FALSE
1135,660,565,,,,,,490,815,645,,,,,,1/11/2019,1/12/2019,10/28/2018,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,645,2390,1360,1190,5,7,FALSE
1040,660,565,,,,,,380,815,645,,,,,,11/4/2018,1/12/2019,10/28/2018,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,645,2485,1470,1190,5,7,FALSE
1040,660,565,,,,,,380,815,645,,,,,,11/4/2018,1/12/2019,10/28/2018,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,645,2485,1470,1190,5,7,FALSE
1040,660,565,,,,,,380,815,645,,,,,,11/4/2018,1/12/2019,10/28/2018,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,645,2485,1470,1190,5,7,FALSE
1040,660,565,,,,,,380,815,645,,,,,,11/4/2018,1/12/2019,10/28/2018,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,645,2485,1470,1190,5,7,FALSE
1135,780,565,,,,,,490,935,645,,,,,,1/11/2019,10/28/2018,10/28/2018,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,645,2390,1360,1070,5,7,FALSE
1135,780,565,,,,,,490,935,645,,,,,,1/11/2019,10/28/2018,10/28/2018,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,645,2390,1360,1070,5,7,FALSE
1135,780,565,,,,,,490,935,645,,,,,,1/11/2019,10/28/2018,10/28/2018,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,645,2390,1360,1070,5,7,FALSE
1135,780,565,,,,,,490,935,645,,,,,,1/11/2019,10/28/2018,10/28/2018,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,645,2390,1360,1070,5,7,FALSE
1040,780,565,,,,,,380,935,645,,,,,,11/4/2018,10/28/2018,10/28/2018,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,645,2485,1470,1070,5,7,FALSE
1040,780,565,,,,,,380,935,645,,,,,,11/4/2018,10/28/2018,10/28/2018,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,645,2485,1470,1070,5,7,FALSE
1040,780,565,,,,,,380,935,645,,,,,,11/4/2018,10/28/2018,10/28/2018,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,645,2485,1470,1070,5,7,FALSE
1040,780,565,,,,,,380,935,645,,,,,,11/4/2018,10/28/2018,10/28/2018,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,645,2485,1470,1070,5,7,FALSE
1265,780,565,,,,,,605,935,645,,,,,,1/22/2019,10/28/2018,10/28/2018,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,645,2260,1245,1070,5,7,FALSE
1265,780,565,,,,,,605,935,645,,,,,,1/22/2019,10/28/2018,10/28/2018,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,645,2260,1245,1070,5,7,FALSE
1265,780,565,,,,,,605,935,645,,,,,,1/22/2019,10/28/2018,10/28/2018,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,645,2260,1245,1070,5,7,FALSE
1265,780,565,,,,,,605,935,645,,,,,,1/22/2019,10/28/2018,10/28/2018,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,645,2260,1245,1070,5,7,FALSE
1135,425,565,,,,,,490,585,645,,,,,,1/11/2019,10/28/2018,10/28/2018,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,645,3830,2795,1420,5,1,FALSE
1135,425,565,,,,,,490,585,645,,,,,,1/11/2019,10/28/2018,10/28/2018,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,645,3830,2795,1420,5,1,FALSE
1265,425,565,,,,,,605,585,645,,,,,,1/22/2019,10/28/2018,10/28/2018,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,645,3700,2680,1420,5,1,FALSE
1265,425,565,,,,,,605,585,645,,,,,,1/22/2019,10/28/2018,10/28/2018,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,645,3700,2680,1420,5,1,FALSE
1135,900,565,,,,,,490,1060,645,,,,,,1/11/2019,10/28/2018,10/28/2018,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,645,2390,1355,945,5,7,FALSE
1135,900,565,,,,,,490,1060,645,,,,,,1/11/2019,10/28/2018,10/28/2018,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,645,2390,1355,945,5,7,FALSE
1040,900,565,,,,,,380,1060,645,,,,,,11/4/2018,10/28/2018,10/28/2018,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,645,2485,1465,945,5,7,FALSE
1040,900,565,,,,,,380,1060,645,,,,,,11/4/2018,10/28/2018,10/28/2018,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,645,2485,1465,945,5,7,FALSE
1265,900,565,,,,,,605,1060,645,,,,,,1/22/2019,10/28/2018,10/28/2018,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,645,2260,1240,945,5,7,FALSE
1265,900,565,,,,,,605,1060,645,,,,,,1/22/2019,10/28/2018,10/28/2018,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,645,2260,1240,945,5,7,FALSE
1040,530,620,,,,,,380,695,695,,,,,,11/4/2018,10/28/2018,10/28/2018,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,695,2535,1515,1365,5,7,FALSE
1040,530,620,,,,,,380,695,695,,,,,,11/4/2018,10/28/2018,10/28/2018,,,,,,JFK,MAD,AMS,,,,,,MAD,AMS,CDG,,,,,,2,695,2535,1515,1365,5,7,FALSE
